129463,1273,Hotel AU,Recife (PE),1,312.83,312.83,05/12/2022,1,external
129464,1273,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/19/2022,,internal
129469,1273,Hotel BP,Brasilia (DF),2,247.62,495.24,06/23/2022,2,internal
129472,1273,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/14/2022,,internal
129473,1273,Hotel K,Salvador (BH),3,263.41,790.23,07/21/2022,1,internal
129477,1273,Hotel BP,Brasilia (DF),4,247.62,990.48,08/18/2022,3,internal
129480,1274,Hotel Z,Aracaju (SE),1,208.04,208.04,09/26/2019,4,internal
129486,1274,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/07/2019,3,internal
129492,1275,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/03/2019,2,external
129502,1276,Hotel AU,Recife (PE),4,312.83,1251.32,10/24/2019,1,internal
129503,1276,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/31/2019,1,external
129504,1276,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/07/2019,1,internal
129511,1276,Hotel Z,Aracaju (SE),1,208.04,208.04,12/26/2019,4,internal
129512,1276,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/02/2020,2,external
129518,1276,Hotel BD,Natal (RN),2,242.88,485.76,02/13/2020,1,external
129523,1276,Hotel BP,Brasilia (DF),1,247.62,247.62,03/19/2020,3,external
129526,1277,Hotel Z,Aracaju (SE),3,208.04,624.12,10/10/2019,4,internal
129530,1277,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/07/2019,4,internal
129532,1277,Hotel AU,Recife (PE),3,312.83,938.49,11/21/2019,2,external
129535,1277,Hotel Z,Aracaju (SE),4,208.04,832.16,12/12/2019,3,external
129536,1277,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/19/2019,1,internal
129538,1277,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/02/2020,2,external
129540,1277,Hotel AU,Recife (PE),4,312.83,1251.32,01/16/2020,2,internal
129541,1277,Hotel AU,Recife (PE),2,312.83,625.66,01/23/2020,3,external
129543,1277,Hotel K,Salvador (BH),3,263.41,790.23,02/06/2020,1,internal
129545,1277,Hotel K,Salvador (BH),4,263.41,1053.64,02/20/2020,2,internal
129548,1277,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/12/2020,3,internal
129550,1277,Hotel Z,Aracaju (SE),2,208.04,416.08,03/26/2020,2,external
129560,1277,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/04/2020,3,external
129564,1277,Hotel Z,Aracaju (SE),4,208.04,832.16,07/02/2020,1,external
129567,1277,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/23/2020,2,external
129569,1277,Hotel K,Salvador (BH),4,263.41,1053.64,08/06/2020,,internal
129582,1277,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/05/2020,,internal
129586,1277,Hotel BP,Brasilia (DF),1,247.62,247.62,12/03/2020,1,internal
129589,1277,Hotel AU,Recife (PE),2,312.83,625.66,12/24/2020,2,internal
129593,1277,Hotel BD,Natal (RN),2,242.88,485.76,01/21/2021,4,external
129595,1277,Hotel K,Salvador (BH),1,263.41,263.41,02/04/2021,3,external
129598,1277,Hotel BD,Natal (RN),2,242.88,485.76,02/25/2021,,internal
129600,1277,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/11/2021,4,internal
129602,1277,Hotel BP,Brasilia (DF),4,247.62,990.48,03/25/2021,1,internal
129605,1277,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/15/2021,4,internal
129608,1277,Hotel K,Salvador (BH),4,263.41,1053.64,05/06/2021,2,external
129612,1278,Hotel K,Salvador (BH),3,263.41,790.23,10/17/2019,4,internal
129615,1278,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/07/2019,4,external
129616,1278,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/14/2019,,external
129617,1278,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/21/2019,1,external
129618,1278,Hotel Z,Aracaju (SE),2,208.04,416.08,11/28/2019,,external
129623,1278,Hotel BP,Brasilia (DF),2,247.62,495.24,01/02/2020,,internal
129627,1278,Hotel BP,Brasilia (DF),1,247.62,247.62,01/30/2020,3,internal
129628,1278,Hotel K,Salvador (BH),3,263.41,790.23,02/06/2020,,external
129638,1278,Hotel AU,Recife (PE),2,312.83,625.66,04/16/2020,1,external
129642,1278,Hotel BD,Natal (RN),4,242.88,971.52,05/14/2020,3,external
129643,1278,Hotel K,Salvador (BH),4,263.41,1053.64,05/21/2020,,external
129646,1278,Hotel K,Salvador (BH),2,263.41,526.82,06/11/2020,3,external
129650,1278,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/09/2020,2,external
129652,1278,Hotel K,Salvador (BH),4,263.41,1053.64,07/23/2020,1,external
129655,1278,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/13/2020,,external
129657,1278,Hotel K,Salvador (BH),1,263.41,263.41,08/27/2020,1,internal
129659,1278,Hotel BP,Brasilia (DF),1,247.62,247.62,09/10/2020,,external
129661,1278,Hotel BP,Brasilia (DF),4,247.62,990.48,09/24/2020,4,internal
129664,1278,Hotel K,Salvador (BH),1,263.41,263.41,10/15/2020,4,internal
129668,1278,Hotel BD,Natal (RN),2,242.88,485.76,11/12/2020,1,external
129669,1278,Hotel BD,Natal (RN),1,242.88,242.88,11/19/2020,3,external
129670,1278,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/26/2020,,external
129675,1278,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/31/2020,2,external
129676,1278,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/07/2021,2,internal
129677,1278,Hotel K,Salvador (BH),2,263.41,526.82,01/14/2021,4,internal
129678,1278,Hotel BP,Brasilia (DF),2,247.62,495.24,01/21/2021,3,internal
129679,1278,Hotel Z,Aracaju (SE),1,208.04,208.04,01/28/2021,2,internal
129682,1278,Hotel BP,Brasilia (DF),4,247.62,990.48,02/18/2021,,external
129684,1278,Hotel Z,Aracaju (SE),2,208.04,416.08,03/04/2021,2,internal
129685,1278,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/11/2021,3,external
129690,1278,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/15/2021,4,internal
129692,1278,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/29/2021,2,internal
129694,1278,Hotel BP,Brasilia (DF),4,247.62,990.48,05/13/2021,2,external
129701,1278,Hotel Z,Aracaju (SE),2,208.04,416.08,07/01/2021,4,external
129707,1278,Hotel K,Salvador (BH),4,263.41,1053.64,08/12/2021,4,internal
129709,1278,Hotel BP,Brasilia (DF),2,247.62,495.24,08/26/2021,1,internal
129711,1278,Hotel BP,Brasilia (DF),3,247.62,742.86,09/09/2021,2,internal
129717,1278,Hotel BP,Brasilia (DF),2,247.62,495.24,10/21/2021,4,internal
129722,1278,Hotel BD,Natal (RN),3,242.88,728.64,11/25/2021,4,external
129723,1278,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/02/2021,3,external
129731,1278,Hotel AU,Recife (PE),3,312.83,938.49,01/27/2022,2,internal
129732,1278,Hotel BP,Brasilia (DF),4,247.62,990.48,02/03/2022,3,external
129736,1278,Hotel Z,Aracaju (SE),2,208.04,416.08,03/03/2022,4,internal
129737,1278,Hotel AU,Recife (PE),3,312.83,938.49,03/10/2022,1,internal
129744,1278,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/28/2022,3,internal
129746,1278,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/12/2022,1,internal
129747,1278,Hotel BD,Natal (RN),3,242.88,728.64,05/19/2022,4,internal
129750,1278,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/09/2022,1,internal
129762,1278,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/01/2022,4,internal
129763,1278,Hotel AU,Recife (PE),4,312.83,1251.32,09/08/2022,2,external
129772,1279,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/21/2019,3,internal
129774,1279,Hotel BD,Natal (RN),2,242.88,485.76,12/05/2019,,external
129783,1279,Hotel BP,Brasilia (DF),3,247.62,742.86,02/06/2020,1,internal
129784,1279,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/13/2020,4,internal
129786,1279,Hotel BP,Brasilia (DF),4,247.62,990.48,02/27/2020,,internal
129788,1279,Hotel K,Salvador (BH),4,263.41,1053.64,03/12/2020,,internal
129791,1279,Hotel BD,Natal (RN),2,242.88,485.76,04/02/2020,2,external
129792,1279,Hotel AU,Recife (PE),3,312.83,938.49,04/09/2020,1,internal
129794,1279,Hotel BD,Natal (RN),2,242.88,485.76,04/23/2020,1,external
129795,1279,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/30/2020,2,external
129798,1279,Hotel BP,Brasilia (DF),1,247.62,247.62,05/21/2020,1,internal
129800,1279,Hotel BD,Natal (RN),4,242.88,971.52,06/04/2020,2,internal
129804,1279,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/02/2020,1,internal
129811,1279,Hotel BP,Brasilia (DF),3,247.62,742.86,08/20/2020,1,internal
129814,1279,Hotel K,Salvador (BH),3,263.41,790.23,09/10/2020,2,internal
129819,1279,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/15/2020,4,internal
129821,1279,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/29/2020,3,external
129822,1279,Hotel BP,Brasilia (DF),2,247.62,495.24,11/05/2020,2,external
129832,1279,Hotel BP,Brasilia (DF),2,247.62,495.24,01/14/2021,2,internal
129834,1279,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/28/2021,4,external
129839,1279,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/04/2021,4,external
129840,1279,Hotel BD,Natal (RN),4,242.88,971.52,03/11/2021,,internal
129846,1279,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/22/2021,2,internal
129849,1279,Hotel Z,Aracaju (SE),2,208.04,416.08,05/13/2021,2,internal
129861,1279,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/05/2021,3,external
129866,1279,Hotel BP,Brasilia (DF),3,247.62,742.86,09/09/2021,1,internal
129867,1279,Hotel BD,Natal (RN),3,242.88,728.64,09/16/2021,3,internal
129873,1279,Hotel BP,Brasilia (DF),3,247.62,742.86,10/28/2021,,internal
129881,1279,Hotel Z,Aracaju (SE),2,208.04,416.08,12/23/2021,2,external
129890,1279,Hotel BD,Natal (RN),1,242.88,242.88,02/24/2022,2,external
129892,1279,Hotel BP,Brasilia (DF),3,247.62,742.86,03/10/2022,3,internal
129896,1279,Hotel BD,Natal (RN),4,242.88,971.52,04/07/2022,1,external
129899,1279,Hotel BP,Brasilia (DF),1,247.62,247.62,04/28/2022,4,internal
129900,1279,Hotel Z,Aracaju (SE),3,208.04,624.12,05/05/2022,,external
129901,1279,Hotel BP,Brasilia (DF),4,247.62,990.48,05/12/2022,,internal
129910,1279,Hotel K,Salvador (BH),3,263.41,790.23,07/14/2022,4,external
129911,1279,Hotel BP,Brasilia (DF),3,247.62,742.86,07/21/2022,,external
129913,1279,Hotel BP,Brasilia (DF),2,247.62,495.24,08/04/2022,4,internal
129915,1279,Hotel BP,Brasilia (DF),3,247.62,742.86,08/18/2022,2,external
129917,1279,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/01/2022,1,internal
129918,1279,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/08/2022,1,internal
129923,1280,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/26/2019,,internal
129928,1280,Hotel K,Salvador (BH),2,263.41,526.82,10/31/2019,4,external
129931,1280,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/21/2019,1,external
129932,1280,Hotel Z,Aracaju (SE),2,208.04,416.08,11/28/2019,3,internal
129933,1280,Hotel AU,Recife (PE),3,312.83,938.49,12/05/2019,,external
129937,1280,Hotel Z,Aracaju (SE),1,208.04,208.04,01/02/2020,3,internal
129938,1280,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/09/2020,2,external
129941,1280,Hotel K,Salvador (BH),1,263.41,263.41,01/30/2020,2,external
129949,1280,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/26/2020,2,external
129951,1280,Hotel BP,Brasilia (DF),4,247.62,990.48,04/09/2020,1,internal
129952,1280,Hotel Z,Aracaju (SE),3,208.04,624.12,04/16/2020,,external
129959,1280,Hotel K,Salvador (BH),4,263.41,1053.64,06/04/2020,2,internal
129960,1280,Hotel AU,Recife (PE),2,312.83,625.66,06/11/2020,4,internal
129963,1280,Hotel Z,Aracaju (SE),2,208.04,416.08,07/02/2020,1,external
129964,1280,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/09/2020,,internal
129969,1280,Hotel K,Salvador (BH),1,263.41,263.41,08/13/2020,1,internal
129971,1280,Hotel K,Salvador (BH),4,263.41,1053.64,08/27/2020,2,internal
129973,1280,Hotel Z,Aracaju (SE),2,208.04,416.08,09/10/2020,3,external
129974,1280,Hotel BP,Brasilia (DF),1,247.62,247.62,09/17/2020,,internal
129976,1280,Hotel BD,Natal (RN),4,242.88,971.52,10/01/2020,,internal
129977,1280,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/08/2020,1,internal
129978,1280,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/15/2020,,internal
129982,1280,Hotel BD,Natal (RN),2,242.88,485.76,11/12/2020,4,internal
129985,1280,Hotel Z,Aracaju (SE),1,208.04,208.04,12/03/2020,2,external
129986,1280,Hotel AU,Recife (PE),4,312.83,1251.32,12/10/2020,1,external
129990,1280,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/07/2021,4,external
129994,1280,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/04/2021,2,external
129998,1280,Hotel Z,Aracaju (SE),4,208.04,832.16,03/04/2021,4,internal
130006,1280,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/29/2021,2,external
130011,1280,Hotel AU,Recife (PE),3,312.83,938.49,06/03/2021,1,external
130012,1280,Hotel Z,Aracaju (SE),4,208.04,832.16,06/10/2021,,external
130018,1280,Hotel Z,Aracaju (SE),2,208.04,416.08,07/22/2021,1,external
130020,1280,Hotel AF,Sao Paulo (SP),2,139.1,278.2,08/05/2021,2,internal
130021,1280,Hotel Z,Aracaju (SE),3,208.04,624.12,08/12/2021,,internal
130035,1280,Hotel BD,Natal (RN),1,242.88,242.88,11/18/2021,2,internal
130041,1280,Hotel BP,Brasilia (DF),2,247.62,495.24,12/30/2021,4,internal
130043,1280,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/13/2022,,external
130049,1280,Hotel AU,Recife (PE),3,312.83,938.49,02/24/2022,3,internal
130059,1280,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/05/2022,4,external
130065,1280,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/16/2022,2,external
130066,1280,Hotel AU,Recife (PE),4,312.83,1251.32,06/23/2022,4,external
130070,1280,Hotel BP,Brasilia (DF),2,247.62,495.24,07/21/2022,3,internal
130071,1280,Hotel AU,Recife (PE),4,312.83,1251.32,07/28/2022,4,external
130074,1280,Hotel Z,Aracaju (SE),4,208.04,832.16,08/18/2022,1,external
130079,1280,Hotel Z,Aracaju (SE),3,208.04,624.12,09/22/2022,1,external
130081,1280,Hotel Z,Aracaju (SE),3,208.04,624.12,10/06/2022,,external
130086,1280,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/10/2022,4,external
130088,1280,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/24/2022,4,external
130091,1280,Hotel K,Salvador (BH),2,263.41,526.82,12/15/2022,,external
130095,1280,Hotel Z,Aracaju (SE),1,208.04,208.04,01/12/2023,3,external
130101,1280,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/23/2023,1,external
130103,1280,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/09/2023,2,internal
130105,1281,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/26/2019,3,external
130108,1281,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/17/2019,4,external
130111,1281,Hotel BD,Natal (RN),1,242.88,242.88,11/07/2019,,external
130114,1281,Hotel AU,Recife (PE),4,312.83,1251.32,11/28/2019,1,internal
130115,1281,Hotel AU,Recife (PE),4,312.83,1251.32,12/05/2019,3,internal
130118,1281,Hotel K,Salvador (BH),3,263.41,790.23,12/26/2019,3,internal
130119,1281,Hotel BD,Natal (RN),2,242.88,485.76,01/02/2020,2,external
130124,1281,Hotel AU,Recife (PE),4,312.83,1251.32,02/06/2020,,internal
130127,1281,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/27/2020,3,internal
130137,1281,Hotel Z,Aracaju (SE),3,208.04,624.12,05/07/2020,4,external
130139,1281,Hotel AU,Recife (PE),4,312.83,1251.32,05/21/2020,,internal
130149,1281,Hotel BD,Natal (RN),4,242.88,971.52,07/30/2020,4,external
130150,1281,Hotel BW,Campo Grande (MS),1,60.39,60.39,08/06/2020,1,internal
130152,1281,Hotel BP,Brasilia (DF),4,247.62,990.48,08/20/2020,3,external
130160,1281,Hotel K,Salvador (BH),1,263.41,263.41,10/15/2020,2,internal
130163,1281,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/05/2020,3,internal
130170,1281,Hotel K,Salvador (BH),3,263.41,790.23,12/24/2020,3,external
130171,1281,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/31/2020,1,internal
130172,1281,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/07/2021,4,external
130174,1281,Hotel K,Salvador (BH),3,263.41,790.23,01/21/2021,4,internal
130180,1281,Hotel BP,Brasilia (DF),1,247.62,247.62,03/04/2021,1,external
130182,1281,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/18/2021,4,external
130183,1281,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/25/2021,2,external
130184,1281,Hotel BP,Brasilia (DF),1,247.62,247.62,04/01/2021,,external
130189,1281,Hotel Z,Aracaju (SE),1,208.04,208.04,05/06/2021,,internal
130206,1281,Hotel BD,Natal (RN),3,242.88,728.64,09/02/2021,,external
130211,1281,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/07/2021,4,internal
130217,1281,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/18/2021,3,external
130219,1281,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/02/2021,2,external
130222,1281,Hotel BP,Brasilia (DF),2,247.62,495.24,12/23/2021,2,internal
130225,1281,Hotel BP,Brasilia (DF),3,247.62,742.86,01/13/2022,1,internal
130226,1281,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/20/2022,2,external
130228,1281,Hotel Z,Aracaju (SE),4,208.04,832.16,02/03/2022,3,internal
130236,1281,Hotel K,Salvador (BH),4,263.41,1053.64,03/31/2022,4,internal
130239,1281,Hotel BP,Brasilia (DF),4,247.62,990.48,04/21/2022,3,external
130244,1281,Hotel BD,Natal (RN),4,242.88,971.52,05/26/2022,2,external
130249,1281,Hotel Z,Aracaju (SE),4,208.04,832.16,06/30/2022,,external
130253,1281,Hotel AU,Recife (PE),4,312.83,1251.32,07/28/2022,2,external
130254,1281,Hotel AU,Recife (PE),3,312.83,938.49,08/04/2022,,external
130258,1281,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/01/2022,1,internal
130259,1281,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/08/2022,4,internal
130263,1281,Hotel K,Salvador (BH),3,263.41,790.23,10/06/2022,1,external
130264,1281,Hotel BD,Natal (RN),1,242.88,242.88,10/13/2022,4,external
130265,1281,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/20/2022,3,internal
130269,1281,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/17/2022,4,internal
130270,1281,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/24/2022,2,external
130281,1282,Hotel K,Salvador (BH),1,263.41,263.41,10/17/2019,1,internal
130282,1282,Hotel BD,Natal (RN),2,242.88,485.76,10/24/2019,1,internal
130284,1282,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/07/2019,2,internal
130286,1282,Hotel Z,Aracaju (SE),2,208.04,416.08,11/21/2019,1,internal
130287,1282,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/28/2019,2,internal
130296,1282,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/30/2020,4,internal
130297,1282,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/06/2020,1,external
130298,1282,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/13/2020,4,external
130299,1282,Hotel BP,Brasilia (DF),3,247.62,742.86,02/20/2020,,external
130300,1282,Hotel K,Salvador (BH),4,263.41,1053.64,02/27/2020,2,external
130301,1282,Hotel BD,Natal (RN),3,242.88,728.64,03/05/2020,,internal
130307,1282,Hotel Z,Aracaju (SE),2,208.04,416.08,04/16/2020,,external
130310,1282,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/07/2020,2,internal
130312,1282,Hotel Z,Aracaju (SE),1,208.04,208.04,05/21/2020,,internal
130314,1282,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/04/2020,,external
130316,1282,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/18/2020,,external
130317,1282,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/25/2020,2,internal
130320,1282,Hotel AU,Recife (PE),3,312.83,938.49,07/16/2020,1,internal
130321,1282,Hotel Z,Aracaju (SE),4,208.04,832.16,07/23/2020,1,internal
130324,1282,Hotel AU,Recife (PE),2,312.83,625.66,08/13/2020,1,external
130327,1282,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/03/2020,,external
130334,1282,Hotel BD,Natal (RN),4,242.88,971.52,10/22/2020,4,internal
130335,1282,Hotel BD,Natal (RN),3,242.88,728.64,10/29/2020,,internal
130337,1282,Hotel AU,Recife (PE),2,312.83,625.66,11/12/2020,,internal
130341,1282,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/10/2020,4,internal
130345,1282,Hotel Z,Aracaju (SE),3,208.04,624.12,01/07/2021,1,internal
130346,1282,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/14/2021,1,internal
130347,1282,Hotel BD,Natal (RN),4,242.88,971.52,01/21/2021,1,external
130353,1282,Hotel BD,Natal (RN),1,242.88,242.88,03/04/2021,2,internal
130355,1282,Hotel K,Salvador (BH),3,263.41,790.23,03/18/2021,,external
130356,1282,Hotel Z,Aracaju (SE),1,208.04,208.04,03/25/2021,1,internal
130357,1282,Hotel BD,Natal (RN),1,242.88,242.88,04/01/2021,4,external
130358,1282,Hotel BP,Brasilia (DF),2,247.62,495.24,04/08/2021,4,internal
130361,1282,Hotel BD,Natal (RN),1,242.88,242.88,04/29/2021,,internal
130369,1282,Hotel BD,Natal (RN),3,242.88,728.64,06/24/2021,1,internal
130372,1282,Hotel AU,Recife (PE),4,312.83,1251.32,07/15/2021,3,external
130378,1282,Hotel AU,Recife (PE),3,312.83,938.49,08/26/2021,,external
130379,1282,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/02/2021,3,internal
130386,1282,Hotel Z,Aracaju (SE),3,208.04,624.12,10/21/2021,1,internal
130387,1282,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/28/2021,4,internal
130395,1282,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/23/2021,3,internal
130399,1282,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/20/2022,4,internal
130401,1282,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/03/2022,,external
130403,1282,Hotel K,Salvador (BH),1,263.41,263.41,02/17/2022,4,internal
130405,1282,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/03/2022,1,external
130415,1283,Hotel BP,Brasilia (DF),4,247.62,990.48,09/26/2019,,external
130419,1283,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/24/2019,3,internal
130421,1283,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/07/2019,3,external
130422,1283,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/14/2019,4,external
130424,1283,Hotel BP,Brasilia (DF),3,247.62,742.86,11/28/2019,3,external
130426,1283,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/12/2019,2,internal
130438,1283,Hotel K,Salvador (BH),4,263.41,1053.64,03/05/2020,4,external
130439,1283,Hotel Z,Aracaju (SE),3,208.04,624.12,03/12/2020,2,internal
130443,1283,Hotel AU,Recife (PE),2,312.83,625.66,04/09/2020,3,internal
130445,1283,Hotel BD,Natal (RN),3,242.88,728.64,04/23/2020,2,external
130447,1283,Hotel Z,Aracaju (SE),3,208.04,624.12,05/07/2020,4,internal
130450,1283,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/28/2020,4,external
130452,1283,Hotel AU,Recife (PE),1,312.83,312.83,06/11/2020,,internal
130455,1283,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/02/2020,3,internal
130459,1283,Hotel BD,Natal (RN),4,242.88,971.52,07/30/2020,4,external
130465,1283,Hotel BP,Brasilia (DF),1,247.62,247.62,09/10/2020,2,external
130473,1283,Hotel AU,Recife (PE),3,312.83,938.49,11/05/2020,3,external
130474,1283,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/12/2020,3,external
130478,1283,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/10/2020,3,internal
130482,1283,Hotel K,Salvador (BH),2,263.41,526.82,01/07/2021,1,external
130485,1283,Hotel K,Salvador (BH),3,263.41,790.23,01/28/2021,2,external
130487,1283,Hotel Z,Aracaju (SE),4,208.04,832.16,02/11/2021,1,internal
130490,1283,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/04/2021,4,internal
130501,1283,Hotel BP,Brasilia (DF),4,247.62,990.48,05/20/2021,,external
130504,1283,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/10/2021,,internal
130505,1283,Hotel BP,Brasilia (DF),3,247.62,742.86,06/17/2021,4,external
130506,1283,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/24/2021,3,internal
130508,1283,Hotel BP,Brasilia (DF),2,247.62,495.24,07/08/2021,4,internal
130510,1283,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/22/2021,1,internal
130512,1283,Hotel BD,Natal (RN),2,242.88,485.76,08/05/2021,,internal
130513,1283,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/12/2021,1,internal
130515,1283,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/26/2021,3,internal
130516,1283,Hotel AU,Recife (PE),1,312.83,312.83,09/02/2021,1,internal
130523,1283,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/21/2021,,external
130528,1283,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/25/2021,2,internal
130529,1283,Hotel BP,Brasilia (DF),2,247.62,495.24,12/02/2021,,external
130532,1283,Hotel BP,Brasilia (DF),1,247.62,247.62,12/23/2021,4,internal
130537,1283,Hotel AU,Recife (PE),1,312.83,312.83,01/27/2022,,internal
130539,1283,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/10/2022,4,external
130540,1283,Hotel Z,Aracaju (SE),4,208.04,832.16,02/17/2022,2,internal
130544,1283,Hotel BP,Brasilia (DF),3,247.62,742.86,03/17/2022,1,internal
130551,1284,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/24/2019,1,external
130559,1284,Hotel AU,Recife (PE),1,312.83,312.83,12/19/2019,2,external
130562,1284,Hotel K,Salvador (BH),4,263.41,1053.64,01/09/2020,1,external
